1306	0.0
1307	0.0
1308	0.0
1309	1.0E-4
131	0.016
1310	0.0
1311	0.0
1312	0.0
1313	0.0
1314	0.0
1315	0.0
1316	0.0
1317	0.0
1318	0.0
1319	0.0
132	0.2025
1320	0.0
1321	0.0
1322	0.0
1323	0.0
1324	0.0
1325	0.0
1326	0.0
1327	0.0
1328	0.0
1329	0.0
133	0.0067
1330	0.0
1331	0.0
1332	0.0
1333	0.0
1334	0.0
1335	0.0
1336	0.0
1337	0.0
1338	0.0
1339	0.0
134	0.0062
1340	0.0
1341	0.0
1342	1.0E-4
1343	1.0E-4
1344	0.0
1345	4.0E-4
1346	1.0E-4
1347	1.0E-4
1348	1.0E-4
1349	1.0E-4
135	0.0073
1350	1.0E-4
1351	1.0E-4
1352	1.0E-4
1353	1.0E-4
1354	1.0E-4
1355	1.0E-4
1356	1.0E-4
1357	1.0E-4
1358	1.0E-4
1359	1.0E-4
136	0.0078
1360	1.0E-4
1361	1.0E-4
1362	0.0
1363	0.001
1364	0.001
1365	1.0E-4
1366	1.0E-4
1367	1.0E-4
1368	1.0E-4
1369	1.0E-4
137	0.0084
1370	0.0253
1371	0.0025
1372	9.0E-4
1373	0.0011
1374	0.002
1375	7.0E-4
1376	5.0E-4
1377	5.0E-4
1378	2.0E-4
1379	0.0371
138	0.0118
1380	2.0E-4
1381	2.0E-4
1382	1.0E-4
1383	1.0E-4
1384	1.0E-4
1385	1.0E-4
1386	1.0E-4
1387	1.0E-4
1388	1.0E-4
1389	1.0E-4
139	0.0022
1390	0.0
1391	0.0
1392	0.0
1393	0.0
1394	0.0
1395	0.0
1396	0.0
1397	0.0
1398	0.0
1399	0.0
14	0.0213
140	0.0021
1400	0.0
1401	0.0
1402	0.0
1403	0.0
1404	0.0
1405	0.0
1406	0.0
1407	0.0
1408	7.0E-4
1409	0.0015
141	0.0019
1410	0.0015
1411	0.0015
1412	0.0015
1413	0.0015
1414	0.0015
1415	0.0015
1416	0.0018
1417	0.0024
1418	0.0015
1419	0.0023
142	0.0092
1420	0.0023
1421	0.0015
1422	0.0
1423	0.0
1424	0.0
1425	0.0
1426	0.0
1427	0.0
1428	0.0
1429	0.0
143	0.0125
1430	0.0
1431	0.0
1432	0.0
1433	5.0E-4
1434	5.0E-4
1435	5.0E-4
1436	5.0E-4
1437	5.0E-4
1438	0.0
1439	0.0
144	0.0027
1440	1.0E-4
1441	1.0E-4
1442	3.0E-4
1443	0.0192
1444	1.0E-4
1445	0.0
1446	0.0
1447	0.0
1448	0.0
1449	0.0
145	0.0232
1450	0.0
1451	0.0
1452	0.0
1453	0.0
1454	0.0
1455	0.0
1456	0.0
1457	1.0E-4
1458	0.0
1459	0.0
146	0.0019
1460	0.0
1461	5.0E-4
1462	5.0E-4
1463	5.0E-4
1464	5.0E-4
1465	5.0E-4
1466	5.0E-4
1467	0.1434
1468	0.0
1469	3.0E-4
147	0.0019
1470	3.0E-4
1471	3.0E-4
1472	3.0E-4
1473	0.0
1474	0.0
1475	0.0
1476	0.0
1477	0.0
1478	0.0
1479	0.0
148	0.0086
1480	0.0
1481	0.0
1482	0.0
1483	0.0
1484	0.0
1485	0.0
1486	0.0
1487	2.0E-4
1488	2.0E-4
1489	2.0E-4
149	0.0025
1490	2.0E-4
1491	1.0E-4
1492	1.0E-4
1493	1.0E-4
1494	2.0E-4
1495	0.0
1496	0.0
1497	0.0
1498	0.0
1499	1.0E-4
15	2.0E-4
150	0.0025
1500	0.0
1501	0.0
1502	1.0E-4
1503	1.0E-4
1504	0.0
1505	1.0E-4
1506	1.0E-4
1507	0.0011
1508	1.0E-4
1509	0.0
151	0.0053
1510	0.0
1511	0.0
1512	0.0
1513	0.0
1514	0.0
1515	0.0
1516	0.0
1517	0.0
1518	0.0
1519	0.0
152	0.0017
1520	0.0
1521	0.0
1522	0.0
1523	0.0
1524	0.0
1525	0.0
1526	0.0
1527	0.0
1528	0.0
1529	0.0
153	0.0054
1530	0.0
1531	0.0
1532	0.0
1533	0.0024
1534	0.0
1535	0.0
1536	0.0
1537	0.0
1538	0.0206
1539	0.0325
154	0.0
1540	0.0447
1541	0.0447
1542	0.0206
1543	2.0E-4
1544	0.0
1545	0.0
1546	0.0
1547	0.0
1548	0.0
1549	0.0
155	0.0114
1550	0.0
1551	0.0
1552	0.0
1553	0.0
1554	0.0
1555	0.0
1556	0.0
1557	0.0
1558	0.0
1559	0.0
156	0.0048
1560	0.0
1561	0.0
1562	0.0
1563	0.0
1564	0.0
1565	0.0
1566	0.0
1567	0.0
1568	0.0
1569	0.0
157	0.0117
1570	0.0
1571	0.0
1572	0.0
1573	0.0
1574	0.0
1575	0.0
1576	0.0
1577	0.0
1578	0.0
1579	0.0
158	0.0137
1580	0.0
1581	0.0
1582	0.0
1583	0.0
1584	0.0
1585	0.0
1586	0.0
1587	0.0
1588	0.0
1589	1.0E-4
159	0.0117
1590	0.0
1591	0.0
1592	0.0
1593	0.0
1594	0.0
1595	0.0
1596	0.0
1597	0.0
1598	0.0
1599	0.0
16	0.0828
160	0.0126
1600	0.0
1601	0.0
1602	5.0E-4
1603	5.0E-4
1604	5.0E-4
1605	5.0E-4
1606	5.0E-4
1607	0.0
1608	0.004
1609	0.004
161	0.0121
1610	0.004
1611	0.004
1612	0.004
1613	0.004
1614	2.0E-4
1615	2.0E-4
1616	2.0E-4
1617	2.0E-4
1618	2.0E-4
1619	0.0
162	0.0117
1620	0.0046
1621	0.0035
1622	0.0035
1623	0.0035
1624	0.0035
1625	0.0035
1626	0.0
1627	0.0
1628	0.0
1629	0.0
163	0.0114
1630	0.0
1631	0.0
1632	0.0
1633	0.0
1634	0.0
1635	0.0
1636	0.0
1637	0.0
1638	0.0
1639	0.0
164	0.0069
1640	0.0
1641	0.0
1642	0.0
1643	0.0
1644	0.0
1645	0.0
1646	0.0
1647	0.0
1648	0.0
1649	0.0
165	0.0114
1650	0.0
1651	0.0
1652	0.0
1653	0.0
1654	0.0
1655	0.0
1656	0.0
1657	0.0
